congress,chamber,rollnumber,icpsr,cast_code,prob
119,House,51,22504,6,99.7
119,House,51,22505,1,100.0
119,House,51,22506,1,98.9
119,House,51,22507,6,99.2
119,House,51,22508,6,99.8
119,House,51,22509,1,99.9
119,House,51,22510,6,100.0
119,House,51,22511,1,100.0
119,House,51,22512,6,100.0
119,House,51,22513,1,100.0
119,House,51,22514,1,100.0
119,House,51,22515,6,97.0
119,House,51,22516,6,100.0
119,House,51,22517,1,100.0
119,House,51,22518,6,78.4
119,House,51,22519,1,100.0
119,House,51,22520,6,97.6
119,House,51,22521,1,60.7
119,House,51,22522,1,100.0
119,House,51,22523,1,99.8
119,House,51,22524,1,100.0
119,House,51,22525,1,100.0
119,House,51,22526,1,99.9
119,House,51,22527,1,100.0
119,House,51,22528,6,98.7
119,House,51,22529,1,100.0
119,House,51,22530,1,100.0
119,House,51,22531,6,99.8
119,House,51,22532,6,100.0
119,House,51,22533,1,97.6
119,House,51,22534,6,98.5
119,House,51,22535,6,100.0
119,House,51,22536,6,98.2
119,House,51,22537,1,12.7
119,House,51,22538,1,99.9
119,House,51,22539,1,99.9
119,House,51,22540,1,100.0
119,House,51,22541,6,98.3
119,House,51,22542,1,100.0
119,House,51,22543,1,100.0
119,House,51,22544,6,100.0
119,House,51,22545,6,100.0
119,House,51,22546,1,100.0
119,House,51,22547,6,99.8
119,House,51,22548,6,100.0
119,House,51,22549,6,96.4
119,House,51,22550,6,100.0
119,House,51,22551,1,100.0
119,House,51,22552,1,99.9
119,House,51,22553,6,100.0
119,House,51,22554,6,99.6
119,House,51,22555,1,100.0
119,House,51,22556,6,98.0
119,House,51,22557,6,99.9
119,House,51,22558,6,95.4
119,House,51,22559,6,92.0
119,House,51,29106,6,100.0
119,House,51,29109,6,100.0
119,House,51,29323,1,100.0
119,House,51,29339,6,92.5
119,House,51,29354,6,100.0
119,House,51,29368,6,99.9
119,House,51,29377,6,100.0
119,House,51,29378,6,100.0
119,House,51,29393,1,100.0
119,House,51,29504,6,100.0
119,House,51,29571,6,100.0
119,House,51,29701,1,100.0
119,House,51,29707,6,100.0
119,House,51,29710,6,100.0
119,House,51,29717,6,100.0
119,House,51,29729,6,100.0
119,House,51,29759,1,100.0
119,House,51,29768,6,100.0
119,House,51,29776,6,100.0
119,House,51,29901,6,100.0
119,House,51,29908,6,100.0
119,House,51,29910,1,100.0
119,House,51,29911,6,100.0
119,House,51,31101,6,100.0
119,House,51,31102,1,97.8
119,House,51,39301,6,100.0
119,House,51,39307,6,100.0
119,House,51,91980,1,93.3
119,House,52,14854,1,100.0
119,House,52,14863,1,98.7
119,House,52,14873,6,99.8
119,House,52,15029,6,99.3
119,House,52,15433,6,100.0
119,House,52,15448,6,100.0
119,House,52,15454,6,100.0
119,House,52,15616,6,100.0
119,House,52,20107,1,100.0
119,House,52,20119,6,99.7
119,House,52,20122,6,100.0
119,House,52,20124,1,100.0
119,House,52,20138,1,100.0
119,House,52,20145,6,99.6
119,House,52,20301,1,100.0
119,House,52,20305,9,100.0
119,House,52,20310,6,100.0
119,House,52,20316,1,100.0
119,House,52,20321,6,97.6
119,House,52,20322,6,94.0
119,House,52,20342,1,100.0
119,House,52,20344,1,100.0
119,House,52,20356,1,100.0
119,House,52,20501,6,50.0
119,House,52,20504,6,100.0
119,House,52,20517,6,100.0
119,House,52,20521,1,100.0
119,House,52,20529,6,99.9
119,House,52,20530,1,100.0
119,House,52,20533,1,59.7
119,House,52,20537,6,100.0
119,House,52,20538,6,100.0
119,House,52,20706,6,99.6
119,House,52,20708,6,100.0
119,House,52,20709,1,100.0
119,House,52,20712,6,100.0
119,House,52,20725,1,100.0
119,House,52,20729,1,100.0
119,House,52,20733,6,100.0
119,House,52,20738,1,100.0
119,House,52,20748,6,100.0
119,House,52,20749,6,98.8
119,House,52,20755,1,100.0
119,House,52,20756,1,100.0
119,House,52,20757,6,100.0
119,House,52,20758,1,100.0
119,House,52,20759,1,100.0
119,House,52,20903,1,100.0
119,House,52,20907,6,98.8
119,House,52,20916,1,100.0
119,House,52,20920,6,100.0
119,House,52,20927,6,99.7
119,House,52,20934,6,100.0
119,House,52,20946,1,100.0
119,House,52,20952,6,99.5
119,House,52,20954,6,99.9
119,House,52,20955,6,100.0
119,House,52,20958,6,99.7
